id	document_id	entity_id	entity_type	paragraph	word
11204	70	1420	Models::Entity	4	5
11205	70	1421	Models::Entity	4	12
11206	70	1422	Models::Entity	4	23
11207	70	1423	Models::Entity	18	21
11208	70	1422	Models::Entity	18	30
11209	70	1424	Models::Entity	19	3
11210	70	1425	Models::Entity	19	16
11211	70	1426	Models::Entity	19	46
11212	70	1427	Models::Entity	19	1
11213	70	1428	Models::Entity	19	68
11214	70	1309	Models::Article	19	34
11215	70	1310	Models::Article	19	34
11216	70	1311	Models::Article	19	34
11217	70	1312	Models::Article	19	34
11218	70	1313	Models::Article	19	34
11219	70	1314	Models::Article	19	34
11220	70	1315	Models::Article	19	34
11221	70	1316	Models::Article	19	34
11222	70	1429	Models::Entity	20	3
11223	70	1425	Models::Entity	21	14
11224	70	1430	Models::Entity	21	27
11225	70	1431	Models::Entity	21	35
11226	70	1432	Models::Entity	21	1
11227	70	1425	Models::Entity	22	13
11228	70	1433	Models::Entity	22	19
11229	70	1434	Models::Entity	22	1
11230	70	1435	Models::Entity	23	3
11231	70	1436	Models::Entity	23	50
11232	70	1437	Models::Entity	23	58
11233	70	1438	Models::Entity	23	65
11234	70	1439	Models::Entity	23	75
11235	70	1440	Models::Entity	23	1
11236	70	1441	Models::Entity	24	3
11237	70	1442	Models::Entity	24	5
11238	70	1443	Models::Entity	24	16
11239	70	1440	Models::Entity	24	33
11240	70	1426	Models::Entity	24	52
11241	70	1444	Models::Entity	25	4
11242	70	1442	Models::Entity	25	8
11243	70	1444	Models::Entity	25	4
11244	70	1445	Models::Entity	25	27
11245	70	1440	Models::Entity	25	44
11246	70	1446	Models::Entity	33	6
11247	70	1430	Models::Entity	33	25
11248	70	1434	Models::Entity	33	36
11249	70	1447	Models::Entity	34	9
11250	70	1448	Models::Entity	34	16
11251	70	1449	Models::Entity	34	25
11252	70	1440	Models::Entity	35	61
11253	70	1440	Models::Entity	37	7
11254	70	1450	Models::Entity	39	52
11255	70	1451	Models::Entity	43	2
11256	70	1450	Models::Entity	48	19
11257	70	1440	Models::Entity	52	11
11258	70	1452	Models::Entity	52	50
11259	70	1452	Models::Entity	54	18
11260	70	1425	Models::Entity	54	36
11261	70	1452	Models::Entity	54	18
11262	70	1453	Models::Entity	54	81
11263	70	1454	Models::Entity	54	90
11264	70	1452	Models::Entity	54	18
11265	70	1455	Models::Entity	54	133
11266	70	1456	Models::Entity	55	16
11267	70	1452	Models::Entity	55	73
11268	70	1317	Models::Article	55	13
11269	70	1318	Models::Article	55	69
11270	70	1452	Models::Entity	56	5
11271	70	1452	Models::Entity	56	5
11272	70	1457	Models::Entity	59	3
11273	70	1458	Models::Entity	59	51
11274	70	1450	Models::Entity	60	87
11275	70	1459	Models::Entity	60	93
11276	70	1460	Models::Entity	61	7
11277	70	1319	Models::Article	61	3
11278	70	1459	Models::Entity	62	9
11279	70	1320	Models::Article	62	5
11280	70	1461	Models::Entity	65	45
11281	70	1462	Models::Entity	66	31
11282	70	1461	Models::Entity	66	64
11283	70	1461	Models::Entity	67	42
11284	70	1463	Models::Entity	67	52
11285	70	1461	Models::Entity	67	42
11286	70	1463	Models::Entity	68	24
11287	70	1464	Models::Entity	69	22
11288	70	1463	Models::Entity	70	2
11289	70	1465	Models::Entity	70	17
11290	70	1465	Models::Entity	72	21
11291	70	1459	Models::Entity	72	40
11292	70	1463	Models::Entity	72	48
11293	70	1459	Models::Entity	72	40
11294	70	1321	Models::Article	72	36
11295	70	1466	Models::Entity	74	2
11296	70	1452	Models::Entity	76	13
11297	70	1436	Models::Entity	78	56
11298	70	1437	Models::Entity	78	65
11299	70	1438	Models::Entity	78	72
11300	70	1439	Models::Entity	78	82
11301	70	1467	Models::Entity	87	2
11302	70	1440	Models::Entity	94	8
11303	70	1438	Models::Entity	94	16
11304	70	1436	Models::Entity	94	35
11305	70	1437	Models::Entity	94	44
11306	70	1439	Models::Entity	94	54
11307	70	1440	Models::Entity	95	7
11308	70	1468	Models::Entity	100	1
11309	70	1469	Models::Entity	103	2
11310	70	1445	Models::Entity	110	5
11311	70	1444	Models::Entity	110	14
11312	70	1440	Models::Entity	110	23
11313	70	1436	Models::Entity	112	26
11314	70	1437	Models::Entity	112	34
11315	70	1438	Models::Entity	112	41
11316	70	1439	Models::Entity	112	51
11317	70	1438	Models::Entity	113	2
11318	70	1438	Models::Entity	113	2
11319	70	1470	Models::Entity	113	96
11320	70	1452	Models::Entity	117	53
11321	70	1471	Models::Entity	118	12
11322	70	1440	Models::Entity	118	33
11323	70	1440	Models::Entity	119	37
11324	70	1426	Models::Entity	121	20
11325	70	1430	Models::Entity	121	40
11326	70	1450	Models::Entity	121	49
11327	70	1472	Models::Entity	121	66
11328	70	1473	Models::Entity	121	73
11329	70	1474	Models::Entity	121	96
11330	70	1468	Models::Entity	130	1
11331	70	1469	Models::Entity	133	2
11332	70	1449	Models::Entity	140	6
11333	70	1475	Models::Entity	144	18
11334	70	1476	Models::Entity	144	40
11335	70	1477	Models::Entity	146	2
11336	70	1430	Models::Entity	146	17
11337	70	1428	Models::Entity	146	33
11338	70	1322	Models::Article	146	13
11339	70	1478	Models::Entity	148	8
11340	70	1479	Models::Entity	148	32
11341	70	1480	Models::Entity	148	38
11342	70	1481	Models::Entity	148	42
11343	70	1482	Models::Entity	148	45
11344	70	1483	Models::Entity	148	49
11345	70	1484	Models::Entity	148	53
11346	70	1426	Models::Entity	148	79
11347	70	1430	Models::Entity	148	93
11348	70	1433	Models::Entity	148	110
11349	70	1323	Models::Article	148	75
11350	70	1324	Models::Article	148	86
11351	70	1325	Models::Article	148	86
11352	70	1326	Models::Article	148	86
11353	70	1327	Models::Article	148	103
11354	70	1328	Models::Article	148	103
11355	70	1329	Models::Article	148	103
11356	70	1330	Models::Article	148	103
11357	71	1421	Models::Entity	4	12
11358	71	1485	Models::Entity	4	23
11359	71	1486	Models::Entity	4	52
11360	71	1487	Models::Entity	4	55
11361	71	1488	Models::Entity	4	58
11362	71	1489	Models::Entity	4	60
11363	71	1490	Models::Entity	4	65
11364	71	1491	Models::Entity	4	68
11365	71	1492	Models::Entity	4	71
11366	71	1493	Models::Entity	4	74
11367	71	1494	Models::Entity	4	77
11368	71	1424	Models::Entity	6	3
11369	71	1425	Models::Entity	6	16
11370	71	1426	Models::Entity	6	46
11371	71	1427	Models::Entity	6	1
11372	71	1428	Models::Entity	6	68
11373	71	1331	Models::Article	6	34
11374	71	1332	Models::Article	6	34
11375	71	1333	Models::Article	6	34
11376	71	1334	Models::Article	6	34
11377	71	1335	Models::Article	6	34
11378	71	1336	Models::Article	6	34
11379	71	1337	Models::Article	6	34
11380	71	1338	Models::Article	6	34
11381	71	1495	Models::Entity	7	3
11382	71	1485	Models::Entity	7	18
11383	71	1428	Models::Entity	7	26
11384	71	1496	Models::Entity	7	68
11385	71	1425	Models::Entity	7	118
11386	71	1425	Models::Entity	9	14
11387	71	1430	Models::Entity	9	27
11388	71	1431	Models::Entity	9	35
11389	71	1432	Models::Entity	9	1
11390	71	1425	Models::Entity	11	13
11391	71	1433	Models::Entity	11	19
11392	71	1434	Models::Entity	11	1
11393	71	1497	Models::Entity	13	4
11394	71	1425	Models::Entity	13	18
11395	71	1430	Models::Entity	13	40
11396	71	1498	Models::Entity	15	3
11397	71	1499	Models::Entity	15	9
11398	71	1485	Models::Entity	15	18
11399	71	1499	Models::Entity	15	9
11400	71	1500	Models::Entity	15	44
11401	71	1501	Models::Entity	17	5
11402	71	1442	Models::Entity	17	8
11403	71	1502	Models::Entity	17	19
11404	71	1503	Models::Entity	17	30
11405	71	1426	Models::Entity	22	19
11406	71	1504	Models::Entity	26	6
11407	71	1446	Models::Entity	28	3
11408	71	1430	Models::Entity	28	25
11409	71	1434	Models::Entity	30	10
11410	71	1505	Models::Entity	32	9
11411	71	1449	Models::Entity	32	16
11412	71	1448	Models::Entity	32	25
11413	71	1500	Models::Entity	34	124
11414	71	1506	Models::Entity	36	20
11415	71	1506	Models::Entity	40	12
11416	71	1507	Models::Entity	40	31
11417	71	1427	Models::Entity	40	15
11418	71	1508	Models::Entity	43	25
11419	71	1499	Models::Entity	43	37
11420	71	1509	Models::Entity	43	42
11421	71	1510	Models::Entity	45	28
11422	71	1510	Models::Entity	47	46
11423	71	1511	Models::Entity	49	59
11424	71	1512	Models::Entity	50	2
11425	71	1499	Models::Entity	50	15
11426	71	1499	Models::Entity	52	12
11427	71	1499	Models::Entity	56	17
11428	71	1499	Models::Entity	56	17
11429	71	1513	Models::Entity	64	2
11430	71	1485	Models::Entity	64	26
11431	71	1509	Models::Entity	64	33
11432	71	1485	Models::Entity	66	7
11433	71	1452	Models::Entity	66	46
11434	71	1339	Models::Article	66	42
11435	71	1514	Models::Entity	68	15
11436	71	1499	Models::Entity	68	31
11437	71	1449	Models::Entity	68	57
11438	71	1448	Models::Entity	68	66
11439	71	1515	Models::Entity	68	85
11440	71	1502	Models::Entity	68	92
11441	71	1515	Models::Entity	70	7
11442	71	1502	Models::Entity	70	14
11443	71	1516	Models::Entity	72	15
11444	71	1517	Models::Entity	72	19
11445	71	1485	Models::Entity	72	30
11446	71	1485	Models::Entity	74	40
11447	71	1518	Models::Entity	76	61
11448	71	1426	Models::Entity	78	22
11449	71	1430	Models::Entity	78	47
11450	71	1519	Models::Entity	78	53
11451	71	1430	Models::Entity	78	47
11452	71	1431	Models::Entity	78	71
11453	71	1425	Models::Entity	78	97
11454	71	1472	Models::Entity	78	117
11455	71	1520	Models::Entity	78	124
11456	71	1521	Models::Entity	78	149
11457	71	1430	Models::Entity	78	47
11458	71	1425	Models::Entity	78	97
11459	71	1522	Models::Entity	82	2
11460	71	1499	Models::Entity	82	50
11461	71	1426	Models::Entity	82	55
11462	71	1430	Models::Entity	82	65
11463	71	1476	Models::Entity	84	9
11464	71	1428	Models::Entity	84	12
11465	71	1485	Models::Entity	84	28
11466	71	1485	Models::Entity	86	11
11467	71	1430	Models::Entity	86	38
11468	71	1449	Models::Entity	88	6
11469	71	1485	Models::Entity	88	14
11470	71	1452	Models::Entity	88	50
11471	71	1523	Models::Entity	90	9
11472	71	1524	Models::Entity	90	13
11473	71	1434	Models::Entity	90	34
11474	71	1525	Models::Entity	90	47
11475	71	1485	Models::Entity	92	2
11476	71	1430	Models::Entity	92	21
11477	71	1428	Models::Entity	92	58
11478	71	1340	Models::Article	92	17
11479	71	1526	Models::Entity	94	2
11480	71	1527	Models::Entity	96	8
11481	71	1479	Models::Entity	96	32
11482	71	1480	Models::Entity	96	38
11483	71	1481	Models::Entity	96	42
11484	71	1482	Models::Entity	96	45
11485	71	1483	Models::Entity	96	49
11486	71	1484	Models::Entity	96	53
11487	71	1426	Models::Entity	96	83
11488	71	1430	Models::Entity	96	97
11489	71	1433	Models::Entity	96	114
11490	71	1341	Models::Article	96	79
11491	71	1342	Models::Article	96	90
11492	71	1343	Models::Article	96	90
11493	71	1344	Models::Article	96	90
11494	71	1345	Models::Article	96	107
11495	71	1346	Models::Article	96	107
11496	71	1347	Models::Article	96	107
11497	71	1348	Models::Article	96	107
11498	72	1528	Models::Entity	2	13
11499	72	1426	Models::Entity	2	44
11500	72	1529	Models::Entity	2	71
11501	72	1430	Models::Entity	2	87
11502	72	1530	Models::Entity	2	97
11503	72	1433	Models::Entity	2	104
11504	72	1531	Models::Entity	2	117
11505	72	1428	Models::Entity	6	3
11506	72	1426	Models::Entity	6	39
11507	72	1529	Models::Entity	8	3
11508	72	1532	Models::Entity	10	3
11509	72	1533	Models::Entity	10	8
11510	72	1425	Models::Entity	10	28
11511	72	1425	Models::Entity	10	28
11512	72	1534	Models::Entity	10	118
11513	72	1535	Models::Entity	14	3
11514	72	1536	Models::Entity	14	9
11515	72	1537	Models::Entity	14	23
11516	72	1538	Models::Entity	14	40
11517	72	1539	Models::Entity	16	24
11518	72	1529	Models::Entity	16	40
11519	72	1529	Models::Entity	18	29
11520	72	1528	Models::Entity	18	59
11521	72	1540	Models::Entity	18	74
11522	72	1349	Models::Article	18	25
11523	72	1541	Models::Entity	21	9
11524	72	1428	Models::Entity	21	16
11525	72	1529	Models::Entity	21	39
11526	72	1428	Models::Entity	21	16
11527	72	1528	Models::Entity	21	74
11528	72	1350	Models::Article	21	71
11529	72	1542	Models::Entity	27	7
11530	72	1543	Models::Entity	27	21
11531	72	1544	Models::Entity	28	1
11532	72	1545	Models::Entity	33	2
11533	72	1546	Models::Entity	33	6
11534	72	1516	Models::Entity	34	4
11535	72	1547	Models::Entity	34	8
11536	72	1548	Models::Entity	35	2
11537	72	1549	Models::Entity	35	6
11538	72	1550	Models::Entity	36	2
11539	72	1551	Models::Entity	37	1
11540	72	1428	Models::Entity	37	4
11541	72	1552	Models::Entity	38	2
11542	72	1528	Models::Entity	39	3
11543	72	1553	Models::Entity	41	2
11544	72	1554	Models::Entity	42	2
11545	72	1555	Models::Entity	43	2
11546	72	1556	Models::Entity	43	7
11547	72	1557	Models::Entity	43	10
11548	72	1558	Models::Entity	43	13
11549	72	1559	Models::Entity	43	16
11550	72	1433	Models::Entity	43	36
11551	72	1560	Models::Entity	43	47
11552	72	1561	Models::Entity	46	13
11553	72	1529	Models::Entity	46	42
11554	72	1562	Models::Entity	46	59
11555	72	1563	Models::Entity	48	21
11556	72	1564	Models::Entity	54	25
11557	72	1546	Models::Entity	54	30
11558	72	1565	Models::Entity	55	20
11559	72	1566	Models::Entity	69	24
11560	72	1567	Models::Entity	74	27
11561	72	1451	Models::Entity	81	1
11562	72	1561	Models::Entity	81	58
11563	72	1568	Models::Entity	84	30
11564	72	1569	Models::Entity	88	1
11565	72	1570	Models::Entity	92	17
11566	72	1560	Models::Entity	100	3
11567	72	1571	Models::Entity	104	3
11568	72	1572	Models::Entity	108	2
11569	72	1425	Models::Entity	108	17
11570	72	1573	Models::Entity	109	8
11571	72	1479	Models::Entity	109	32
11572	72	1480	Models::Entity	109	38
11573	72	1481	Models::Entity	109	42
11574	72	1482	Models::Entity	109	45
11575	72	1483	Models::Entity	109	49
11576	72	1484	Models::Entity	109	53
11577	72	1426	Models::Entity	109	79
11578	72	1430	Models::Entity	109	93
11579	72	1433	Models::Entity	109	110
11580	72	1351	Models::Article	109	75
11581	72	1352	Models::Article	109	86
11582	72	1353	Models::Article	109	86
11583	72	1354	Models::Article	109	86
11584	72	1355	Models::Article	109	103
11585	72	1356	Models::Article	109	103
11586	72	1357	Models::Article	109	103
11587	72	1358	Models::Article	109	103
11588	73	1421	Models::Entity	4	12
11589	73	1574	Models::Entity	4	23
11590	73	1575	Models::Entity	4	55
11591	73	1576	Models::Entity	4	60
11592	73	1424	Models::Entity	5	3
11593	73	1425	Models::Entity	5	16
11594	73	1426	Models::Entity	5	46
11595	73	1427	Models::Entity	5	1
11596	73	1428	Models::Entity	5	68
11597	73	1359	Models::Article	5	34
11598	73	1360	Models::Article	5	34
11599	73	1361	Models::Article	5	34
11600	73	1362	Models::Article	5	34
11601	73	1363	Models::Article	5	34
11602	73	1364	Models::Article	5	34
11603	73	1365	Models::Article	5	34
11604	73	1366	Models::Article	5	34
11605	73	1425	Models::Entity	6	14
11606	73	1430	Models::Entity	6	27
11607	73	1431	Models::Entity	6	35
11608	73	1432	Models::Entity	6	1
11609	73	1425	Models::Entity	7	13
11610	73	1433	Models::Entity	7	19
11611	73	1434	Models::Entity	7	1
11612	73	1497	Models::Entity	8	4
11613	73	1425	Models::Entity	8	18
11614	73	1430	Models::Entity	8	41
11615	73	1498	Models::Entity	9	3
11616	73	1499	Models::Entity	9	9
11617	73	1574	Models::Entity	9	18
11618	73	1499	Models::Entity	9	9
11619	73	1500	Models::Entity	9	46
11620	73	1501	Models::Entity	10	5
11621	73	1442	Models::Entity	10	8
11622	73	1515	Models::Entity	10	19
11623	73	1502	Models::Entity	10	26
11624	73	1503	Models::Entity	10	37
11625	73	1426	Models::Entity	13	19
11626	73	1504	Models::Entity	15	6
11627	73	1446	Models::Entity	16	3
11628	73	1430	Models::Entity	16	25
11629	73	1434	Models::Entity	17	10
11630	73	1505	Models::Entity	18	9
11631	73	1449	Models::Entity	18	16
11632	73	1448	Models::Entity	18	25
11633	73	1500	Models::Entity	19	124
11634	73	1506	Models::Entity	20	20
11635	73	1506	Models::Entity	22	12
11636	73	1507	Models::Entity	22	29
11637	73	1427	Models::Entity	22	15
11638	73	1508	Models::Entity	25	25
11639	73	1499	Models::Entity	25	37
11640	73	1509	Models::Entity	25	42
11641	73	1510	Models::Entity	26	28
11642	73	1510	Models::Entity	27	46
11643	73	1511	Models::Entity	28	59
11644	73	1512	Models::Entity	29	2
11645	73	1499	Models::Entity	29	15
11646	73	1499	Models::Entity	30	12
11647	73	1499	Models::Entity	32	17
11648	73	1499	Models::Entity	32	17
11649	73	1513	Models::Entity	38	2
11650	73	1574	Models::Entity	38	26
11651	73	1509	Models::Entity	38	35
11652	73	1574	Models::Entity	39	7
11653	73	1452	Models::Entity	39	48
11654	73	1367	Models::Article	39	44
11655	73	1514	Models::Entity	40	15
11656	73	1499	Models::Entity	40	31
11657	73	1449	Models::Entity	40	57
11658	73	1448	Models::Entity	40	66
11659	73	1502	Models::Entity	40	91
11660	73	1515	Models::Entity	41	7
11661	73	1502	Models::Entity	41	14
11662	73	1577	Models::Entity	44	34
11663	73	1516	Models::Entity	45	12
11664	73	1517	Models::Entity	45	16
11665	73	1574	Models::Entity	45	27
11666	73	1574	Models::Entity	47	40
11667	73	1578	Models::Entity	48	61
11668	73	1452	Models::Entity	49	18
11669	73	1425	Models::Entity	49	36
11670	73	1452	Models::Entity	49	18
11671	73	1453	Models::Entity	49	81
11672	73	1454	Models::Entity	49	90
11673	73	1452	Models::Entity	49	18
11674	73	1455	Models::Entity	49	133
11675	73	1456	Models::Entity	50	16
11676	73	1452	Models::Entity	50	64
11677	73	1368	Models::Article	50	13
11678	73	1369	Models::Article	50	60
11679	73	1452	Models::Entity	52	5
11680	73	1452	Models::Entity	52	5
11681	73	1579	Models::Entity	58	9
11682	73	1426	Models::Entity	62	22
11683	73	1430	Models::Entity	62	47
11684	73	1519	Models::Entity	62	53
11685	73	1430	Models::Entity	62	47
11686	73	1431	Models::Entity	62	71
11687	73	1425	Models::Entity	62	97
11688	73	1472	Models::Entity	62	117
11689	73	1520	Models::Entity	62	124
11690	73	1521	Models::Entity	62	149
11691	73	1430	Models::Entity	62	47
11692	73	1425	Models::Entity	62	97
11693	73	1580	Models::Entity	64	2
11694	73	1499	Models::Entity	64	58
11695	73	1426	Models::Entity	64	63
11696	73	1430	Models::Entity	64	73
11697	73	1476	Models::Entity	65	9
11698	73	1428	Models::Entity	65	12
11699	73	1574	Models::Entity	65	28
11700	73	1574	Models::Entity	66	11
11701	73	1430	Models::Entity	66	40
11702	73	1449	Models::Entity	67	6
11703	73	1574	Models::Entity	67	14
11704	73	1523	Models::Entity	68	9
11705	73	1524	Models::Entity	68	13
11706	73	1434	Models::Entity	68	34
11707	73	1525	Models::Entity	68	47
11708	73	1449	Models::Entity	69	8
11709	73	1574	Models::Entity	69	22
11710	73	1526	Models::Entity	70	2
11711	73	1581	Models::Entity	71	8
11712	73	1479	Models::Entity	71	32
11713	73	1481	Models::Entity	71	38
11714	73	1482	Models::Entity	71	41
11715	73	1483	Models::Entity	71	45
11716	73	1484	Models::Entity	71	49
11717	73	1426	Models::Entity	71	75
11718	73	1430	Models::Entity	71	89
11719	73	1433	Models::Entity	71	106
11720	73	1370	Models::Article	71	71
11721	73	1371	Models::Article	71	82
11722	73	1372	Models::Article	71	82
11723	73	1373	Models::Article	71	82
11724	73	1374	Models::Article	71	99
11725	73	1375	Models::Article	71	99
11726	73	1376	Models::Article	71	99
11727	73	1377	Models::Article	71	99
11728	74	1582	Models::Entity	4	2
11729	74	1583	Models::Entity	4	25
11730	74	1421	Models::Entity	4	37
11731	74	1584	Models::Entity	4	51
11732	74	1584	Models::Entity	6	16
11733	74	1585	Models::Entity	6	29
11734	74	1586	Models::Entity	6	51
11735	74	1587	Models::Entity	8	2
11736	74	1588	Models::Entity	8	31
11737	74	1589	Models::Entity	8	41
11738	74	1590	Models::Entity	10	2
11739	74	1591	Models::Entity	10	32
11740	74	1592	Models::Entity	10	40
11741	74	1593	Models::Entity	12	2
11742	74	1594	Models::Entity	12	17
11743	74	1595	Models::Entity	12	34
11744	74	1596	Models::Entity	12	44
11745	74	1427	Models::Entity	13	2
11746	74	1425	Models::Entity	13	17
11747	74	1426	Models::Entity	13	52
11748	74	1427	Models::Entity	13	2
11749	74	1428	Models::Entity	13	77
11750	74	1378	Models::Article	13	40
11751	74	1379	Models::Article	13	40
11752	74	1380	Models::Article	13	40
11753	74	1381	Models::Article	13	40
11754	74	1382	Models::Article	13	40
11755	74	1383	Models::Article	13	40
11756	74	1384	Models::Article	13	40
11757	74	1385	Models::Article	13	40
11758	74	1432	Models::Entity	15	2
11759	74	1430	Models::Entity	15	24
11760	74	1431	Models::Entity	15	32
11761	74	1432	Models::Entity	15	2
11762	74	1434	Models::Entity	17	2
11763	74	1433	Models::Entity	17	16
11764	74	1434	Models::Entity	17	2
11765	74	1433	Models::Entity	17	16
11766	74	1502	Models::Entity	19	7
11767	74	1597	Models::Entity	19	10
11768	74	1598	Models::Entity	19	20
11769	74	1599	Models::Entity	19	50
11770	74	1502	Models::Entity	19	7
11771	74	1444	Models::Entity	21	7
11772	74	1597	Models::Entity	21	11
11773	74	1599	Models::Entity	21	32
11774	74	1600	Models::Entity	21	45
11775	74	1601	Models::Entity	23	11
11776	74	1597	Models::Entity	23	15
11777	74	1602	Models::Entity	23	25
11778	74	1603	Models::Entity	23	37
11779	74	1604	Models::Entity	23	69
11780	74	1605	Models::Entity	25	2
11781	74	1597	Models::Entity	25	9
11782	74	1606	Models::Entity	25	19
11783	74	1536	Models::Entity	27	6
11784	74	1597	Models::Entity	27	12
11785	74	1607	Models::Entity	27	38
11786	74	1608	Models::Entity	29	2
11787	74	1597	Models::Entity	29	8
11788	74	1609	Models::Entity	29	18
11789	74	1592	Models::Entity	29	65
11790	74	1610	Models::Entity	29	86
11791	74	1611	Models::Entity	35	2
11792	74	1426	Models::Entity	35	16
11793	74	1612	Models::Entity	41	3
11794	74	1613	Models::Entity	41	41
11795	74	1613	Models::Entity	43	7
11796	74	1430	Models::Entity	45	20
11797	74	1614	Models::Entity	45	36
11798	74	1446	Models::Entity	45	42
11799	74	1599	Models::Entity	47	36
11800	74	1449	Models::Entity	47	43
11801	74	1615	Models::Entity	47	52
11802	74	1616	Models::Entity	47	52
11803	74	1617	Models::Entity	51	5
11804	74	1618	Models::Entity	53	33
11805	74	1426	Models::Entity	53	60
11806	74	1425	Models::Entity	53	74
11807	74	1619	Models::Entity	53	94
11808	74	1386	Models::Article	53	48
11809	74	1387	Models::Article	53	48
11810	74	1388	Models::Article	53	48
11811	74	1389	Models::Article	53	48
11812	74	1390	Models::Article	53	48
11813	74	1391	Models::Article	53	48
11814	74	1392	Models::Article	53	48
11815	74	1393	Models::Article	53	48
11816	74	1613	Models::Entity	55	30
11817	74	1620	Models::Entity	59	11
11818	74	1432	Models::Entity	63	13
11819	74	1432	Models::Entity	65	4
11820	74	1621	Models::Entity	65	10
11821	74	1427	Models::Entity	65	49
11822	74	1622	Models::Entity	71	11
11823	74	1623	Models::Entity	71	14
11824	74	1508	Models::Entity	71	21
11825	74	1583	Models::Entity	71	28
11826	74	1624	Models::Entity	79	3
11827	74	1583	Models::Entity	81	14
11828	74	1394	Models::Article	81	10
11829	74	1421	Models::Entity	83	23
11830	74	1625	Models::Entity	83	55
11831	74	1626	Models::Entity	93	14
11832	74	1627	Models::Entity	93	30
11833	74	1452	Models::Entity	95	25
11834	74	1628	Models::Entity	97	8
11835	74	1629	Models::Entity	99	2
11836	74	1630	Models::Entity	103	4
11837	74	1515	Models::Entity	103	16
11838	74	1631	Models::Entity	105	15
11839	74	1632	Models::Entity	105	24
11840	74	1633	Models::Entity	109	22
11841	74	1634	Models::Entity	109	43
11842	74	1635	Models::Entity	111	62
11843	74	1626	Models::Entity	115	14
11844	74	1445	Models::Entity	115	19
11845	74	1592	Models::Entity	119	26
11846	74	1610	Models::Entity	119	47
11847	74	1592	Models::Entity	122	4
11848	74	1636	Models::Entity	122	28
11849	74	1637	Models::Entity	126	141
11850	74	1427	Models::Entity	130	22
11851	74	1638	Models::Entity	132	23
11852	74	1461	Models::Entity	144	16
11853	74	1420	Models::Entity	157	15
11854	74	1639	Models::Entity	161	14
11855	74	1640	Models::Entity	165	116
11856	74	1395	Models::Article	165	105
11857	74	1396	Models::Article	165	105
11858	74	1397	Models::Article	165	105
11859	74	1398	Models::Article	165	105
11860	74	1399	Models::Article	165	105
11861	74	1400	Models::Article	165	105
11862	74	1401	Models::Article	165	105
11863	74	1612	Models::Entity	167	35
11864	74	1613	Models::Entity	167	49
11865	74	1641	Models::Entity	167	64
11866	74	1604	Models::Entity	169	13
11867	74	1642	Models::Entity	169	56
11868	74	1426	Models::Entity	175	31
11869	74	1620	Models::Entity	175	57
11870	74	1402	Models::Article	175	19
11871	74	1403	Models::Article	175	19
11872	74	1404	Models::Article	175	19
11873	74	1405	Models::Article	175	19
11874	74	1406	Models::Article	175	19
11875	74	1407	Models::Article	175	19
11876	74	1408	Models::Article	175	19
11877	74	1409	Models::Article	175	19
11878	74	1643	Models::Entity	177	52
11879	74	1644	Models::Entity	183	18
11880	74	1645	Models::Entity	183	30
11881	74	1646	Models::Entity	183	50
11882	74	1456	Models::Entity	183	60
11883	74	1535	Models::Entity	196	17
11884	74	1643	Models::Entity	198	50
11885	74	1647	Models::Entity	198	59
11886	74	1647	Models::Entity	198	59
11887	74	1426	Models::Entity	204	28
11888	74	1648	Models::Entity	204	35
11889	74	1426	Models::Entity	204	28
11890	74	1425	Models::Entity	204	76
11891	74	1621	Models::Entity	204	92
11892	74	1430	Models::Entity	204	102
11893	74	1431	Models::Entity	204	110
11894	74	1425	Models::Entity	204	76
11895	74	1649	Models::Entity	204	154
11896	74	1430	Models::Entity	204	102
11897	74	1583	Models::Entity	204	188
11898	74	1650	Models::Entity	204	196
11899	74	1472	Models::Entity	204	234
11900	74	1651	Models::Entity	204	253
11901	74	1592	Models::Entity	210	7
11902	74	1499	Models::Entity	210	59
11903	74	1449	Models::Entity	212	6
11904	74	1592	Models::Entity	212	15
11905	74	1652	Models::Entity	212	40
11906	74	1536	Models::Entity	214	19
11907	74	1592	Models::Entity	216	11
11908	74	1536	Models::Entity	218	28
11909	74	1592	Models::Entity	220	6
11910	74	1653	Models::Entity	220	20
11911	74	1428	Models::Entity	220	51
11912	74	1653	Models::Entity	222	9
11913	74	1654	Models::Entity	222	14
11914	74	1433	Models::Entity	222	32
11915	74	1449	Models::Entity	224	6
11916	74	1636	Models::Entity	224	57
11917	74	1655	Models::Entity	224	84
11918	74	1656	Models::Entity	224	110
11919	74	1475	Models::Entity	226	22
11920	74	1657	Models::Entity	228	8
11921	74	1658	Models::Entity	228	35
11922	74	1480	Models::Entity	228	40
11923	74	1481	Models::Entity	228	44
11924	74	1482	Models::Entity	228	47
11925	74	1483	Models::Entity	228	51
11926	74	1484	Models::Entity	228	55
11927	74	1659	Models::Entity	229	2
11928	74	1525	Models::Entity	229	11
11929	74	1660	Models::Entity	229	27
11930	74	1661	Models::Entity	229	40
11931	74	1426	Models::Entity	230	21
11932	74	1430	Models::Entity	230	35
11933	74	1433	Models::Entity	230	52
11934	74	1410	Models::Article	230	17
11935	74	1411	Models::Article	230	28
11936	74	1412	Models::Article	230	28
11937	74	1413	Models::Article	230	28
11938	74	1414	Models::Article	230	45
11939	74	1415	Models::Article	230	45
11940	74	1416	Models::Article	230	45
11941	74	1417	Models::Article	230	45
11942	74	1662	Models::Entity	231	2
11943	74	1430	Models::Entity	231	32
11944	74	1433	Models::Entity	231	44
