2013-06-11,publicó,,Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o(...),1425,,112,34,Con fecha 11_de_junio_de_2013  se publicó en el Diario_Oficial_de_la_Federación el “ Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o .  7o .  27  28  73  78  94 y 105 de la Constitución_Política_de_los_Estados_Unidos_Mexicanos  en_materia_de telecomunicaciones ” ( el “ Decreto_de_Reforma_Constitucional ” )  mediante el cual se creó el Instituto_Federal_de_Telecomunicaciones ( el “ Instituto ” ) .
2014-07-14,publicó,,"Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones y Radiodifusión , y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y(...)",1425,,112,106,El 14_de_julio_de_2014  se publicó en el Diario_Oficial_de_la_Federación el “ Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones_y_Radiodifusión  y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y se reforman  adicionan y derogan diversas disposiciones en_materia_de telecomunicaciones y radiodifusión ” ( el “ Decreto_de_Ley ” )  mismo que entró en vigor el 13_de_agosto_de_2014 .
2014-09-04,publicó,,Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones ”(...),1425,,112,160,El 4_de_septiembre_de_2014  se publicó en el Diario_Oficial_de_la_Federación el “ Estatuto_Orgánico_de_el_Instituto_Federal_de_Telecomunicaciones ” ( el “ Estatuto_Orgánico ” )  mismo que entró en vigor el 26_de_septiembre_de_2014 y fue modificado el 17_de_octubre_de_2014 .
2015-07-24,publicó,,Acuerdo mediante el cual el Pleno_de_el_Instituto_Federal_de_Telecomunicaciones aprueba y emite los Lineamientos generales para el(...),1425,,112,194,El 24_de_julio_de_2015  se publicó en el Diario_Oficial_de_la_Federación el “ Acuerdo mediante el cual el Pleno_de_el_Instituto_Federal_de_Telecomunicaciones aprueba y emite los Lineamientos generales para el otorgamiento de las concesiones a que se refiere el título cuarto de la Ley_Federal_de_Telecomunicaciones_y_Radiodifusión ” ( los “ Lineamientos ” ) .
2013-06-11,publicó,,Decreto por el que se reforman y adicionan diversas disposiciones(...),1425,,75,134,El 11_de_junio_de_2013  se publicó en el Diario_Oficial_de_la_Federación ( DOF )  el “ Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o .  7o .  27  28  73  78  94 y 105 de la Constitución_Política_de_los_Estados_Unidos_Mexicanos  en_materia_de telecomunicaciones . ” ( Decreto_de_Reforma_Constitucional )  mediante el cual se creó a el Instituto_Federal_de_Telecomunicaciones ( Instituto ) como un órgano autónomo  con personalidad jurídica y patrimonio propio ; 2 .
2014-07-14,publicó,,"Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones y Radiodifusión , y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y(...)",10773,,75,267,El 14_de_julio_de_2014  se publicó en el DOF el “ Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones_y_Radiodifusión  y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y se reforman  adicionan y derogan diversas disposiciones en_materia_de telecomunicaciones y radiodifusión . ” ( Decreto_de_Ley )  mismo que de conformidad con el artículo Primero_Transitorio entró en vigor 30_días naturales siguientes a su publicación  es decir  el 13_de_agosto_de_2014 ; 4 .
2015-02-06,publicó,,modificación,10773,11225,75,410,El 6_de_febrero_de_2015  se publicó en el DOF la primera modificación a los Lineamientos ; 6 .
2015-12-29,publicó,,modificación,10773,11225,75,506,El 29_de_diciembre_de_2015  se publicó en el DOF la segunda modificación a los Lineamientos ; 8 .
2013-06-11,publicó,,Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o(...),1425,,90,99,Con fecha 11_de_junio_de_2013  se publicó en el Diario_Oficial_de_la_Federación el “ Decreto por el que se reforman y adicionan diversas disposiciones de los artículos 6o .  7o .  27  28  73  78  94 y 105 de la Constitución_Política_de_los_Estados_Unidos_Mexicanos  en_materia_de telecomunicaciones ” ( el “ Decreto_de_Reforma_Constitucional ” )  mediante el cual se creó el Instituto_Federal_de_Telecomunicaciones ( el “ Instituto ” ) .
2014-07-14,publicó,,"Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones y Radiodifusión , y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y(...)",1425,,90,171,El 14_de_julio_de_2014  se publicó en el Diario_Oficial_de_la_Federación el “ Decreto por el que se expiden la Ley_Federal_de_Telecomunicaciones_y_Radiodifusión  y la Ley_de_el_Sistema_Público_de_Radiodifusión_de_el_Estado_Mexicano ; y se reforman  adicionan y derogan diversas disposiciones en_materia_de telecomunicaciones y radiodifusión ” ( el “ Decreto_de_Ley ” )  mismo que entró en vigor el 13_de_agosto_de_2014 .
