2006-01-20,otorgó,11170,título,,5325,132,40,El 20_de_enero_de_2006  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de Telecable_Bacalar_Sadecv  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Bacalar  Municipio_de_Othón_P._Blanco  en el Estado_de_Quintana_Roo  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
1993-12-02,otorgó,11170,título,,5516,95,44,El 2_diciembre_de_1993  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de Televisión_por_Cable_de_Múzquiz_Sadecv  un título de concesión para construir  establecer y operar un sistema de televisión por cable  con cobertura en Melchor_Múzquiz  Coahuila con una vigencia de 15 ( quince ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2009-02-25,otorgó,11222,título,,5516,95,2271,Por lo anterior  tomando en cuenta que la Secretaría otorgó a Televisión_por_Cable_de_Múzquiz_Sadecv  el título de concesión de red pública de telecomunicaciones el 25_de_febrero_de_2009  con una vigencia de 15 ( quince ) años  la concesión única para uso comercial que se otorgue tendrá la vigencia antes señalada .
2005-12-01,otorgó,11170,título,,5631,117,38,El 1_de_diciembre_de_2005  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de el C._Mario_Alberto_Radilla_Hernández  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Naolinco [ debiendo ser “ Naolinco_de_Victoria ” ]  en el Estado_de_Veracruz  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2013-05-27,otorgó,11170,título,,5780,110,44,El 27_de_mayo_de_2013  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de Grupo_Hidalguense_de_Desarrollo_Sadecv  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar cualquier servicio de telecomunicaciones que técnicamente le permita su infraestructura  salvo radiodifusión  y la comercialización de la capacidad adquirida de otros concesionarios de redes públicas de telecomunicaciones con las que el concesionario tenga celebrados los convenios correspondientes  con cobertura en Hidalgo  Estado_de_México_y_Distrito_Federal  y posteriormente  previo aviso  en cualquier parte de el territorio nacional  con una vigencia de 30 ( treinta ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
1997-02-20,otorgó,11170,título,,5964,125,44,El 20_de_febrero_de_1997  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de Video_Grylm_Sadecv  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones con cobertura a nivel nacional ( la “ Concesión_de_Red ” )  con una vigencia de 20 años  contados a_partir_de la fecha de otorgamiento .
1997-02-20,otorgó,11222,título,,5964,125,157,El 20_de_febrero_de_1997  la Secretaría otorgó en_favor_de Video_Grylm_Sadecv i ) un título de concesión para usar  aprovechar y explotar bandas de frecuencias de uso determinado con cobertura en los estados de Zacatecas  San_Luis_Potosí  Aguascalientes  Guanajuato_y_Querétaro  para la prestación de el servicio de radiolocalización móvil de personas  comprendido en el Anexo “ A ” de la Concesión_de_Red  mediante el uso de la banda de frecuencias 931.2500-931.2750 MHz y ii ) un título de concesión para usar  aprovechar y explotar bandas de frecuencias de uso determinado con cobertura a nivel nacional  para la prestación de el servicio de radiolocalización móvil de personas  comprendido en el Anexo “ A ” de la Concesión_de_Red  mediante el uso de la banda de frecuencias 929.4750-929.500 MHz  ambos con vigencia de 20 ( veinte ) años contados a_partir_de su otorgamiento  ( las “ Concesiones_de_Bandas ” y en su conjunto con la Concesión_de_Red  las “ Concesiones ” ) .
1997-02-20,otorgó,11222,concesión,,6025,125,2555,Por lo anterior  tomando en cuenta que la Secretaría otorgó a Concesionaria_Comseg_Sadecv_la_Concesión_de_Red el 20_de_febrero_de_1997  con una vigencia de 20 ( veinte ) años  la concesión única para uso comercial que se otorgué tendrá la vigencia antes señalada .
2005-10-06,otorgó,11170,título,,8344,79,38,El 6_de_octubre_de_2005  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de el C._Gabriel_Butrón_Chiapa  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Tepeapulco  Municipio_de_Tepeapulco  y Tlanalapa  Municipio_de_Tlanalapa  en el Estado_de_Hidalgo  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2006-01-20,otorgó,11170,título,,6405,129,40,El 20_de_enero_de_2006  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de Impacto_Telecomunicaciones_Sadecv  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Teziutlán_y_Chignautla  en el Estado_de_Puebla  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2006-01-19,otorgó,11170,título,,6482,106,40,El 19_de_enero_de_2006  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de la C._María_Lucila_García_Rodríguez  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Tlapehuala_y_San_José_Poliutla  en el Estado_de_Guerrero  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2006-01-20,otorgó,11170,título,,6724,104,38,El 20_de_enero_de_2006  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de el C._Leonardo_Julián_López_Sainz_Puga  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Vega_de_Alatorre_y_Emilio_Carranza  en el Estado_de_Veracruz  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
1997-10-30,otorgó,11170,título,,1726,77,44,El 30_de_octubre_de_1997  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de Higinio_Santiago_Lastiri_Quirós  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida  con cobertura en Calpulalpan  Tlaxcala con una vigencia de 30 ( treinta ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
1997-10-30,otorgó,11222,título,,6913,77,2419,Por lo anterior  tomando en cuenta que la Secretaría otorgó a TV_de_Calpulalpan_Sadecv  el título de concesión de red pública de telecomunicaciones el 30_de_octubre_de_1997  con una vigencia de 30 ( treinta ) años  la concesión única para uso comercial que se otorgue tendrá la vigencia antes señalada .
2006-01-19,otorgó,11170,título,,7023,124,38,El 19_de_enero_de_2006  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de el C._Óscar_Reyes_Rosas  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en San_Diego_de_la_Unión  Municipio_de_San_Diego_de_la_Unión  en el Estado_de_Guanajuato  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2007-11-05,otorgó,11170,título,,9128,85,44,El 5_de_noviembre_de_2007  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de Sistema_de_Cable_Hkan_Sadecv  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida  con cobertura en Hecelchakan  Municipio_de_Hecelchakan  en el Estado_de_Campeche  con una vigencia de 30 ( treinta ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2007-11-05,otorgó,11222,concesión,,9128,85,2291,Por lo anterior  tomando en cuenta que la Secretaría otorgó a Sistema_de_Cable_Hkan_Sadecv la concesión el 5_de_noviembre_de_2007  con una vigencia de 30 ( treinta ) años  la concesión única para uso comercial que se otorgué tendrá la vigencia antes señalada .
2006-01-20,otorgó,11170,título,,7110,116,40,El 20_de_enero_de_2006  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de el C._Juan_Alemán_Vargas  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Coahuayana_de_Hidalgo  Coahuayana_Viejo_y_San_Vicente  Municipio_de_Coahuayana  en el Estado_de_Michoacán  y Cerro_de_Ortega  Municipio_de_Tecomán  en el Estado_de_Colima  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2006-01-19,otorgó,11170,título,,8020,133,38,El 19_de_enero_de_2006  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de la C._Sara_Quiroz_Chapa  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Taretan  Emiliano_Zapata_y_Tomendán  Municipio_de_Taretan ; Ziracuaretiro  Caracha_y_Patuán  Municipio_de_Ziracuaretiro  en el Estado_de_Michoacán  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2005-10-06,otorgó,11170,título,,8344,114,38,El 6_de_octubre_de_2005  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de el C._Gabriel_Butrón_Chiapa  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Tepeapulco  Municipio_de_Tepeapulco  y Tlanalapa  Municipio_de_Tlanalapa  en el Estado_de_Hidalgo  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
2005-10-28,otorgó,11170,título,,8356,126,40,El 28_de_octubre_de_2005  la Secretaría_de_Comunicaciones_Y_Transportes ( la “ Secretaría ” )  otorgó en_favor_de la C._Margarita_Guadalupe_Borboa_García  un título de concesión para instalar  operar y explotar una red pública de telecomunicaciones para prestar el servicio de televisión restringida en Santander_Jiménez_y_Abasolo  en el Estado_de_Tamaulipas  con una vigencia de 10 ( diez ) años contados a_partir_de su otorgamiento ( la “ Concesión ” ) .
