RESOLUCIÓN_MEDIANTE_LA_CUAL_EL_PLENO_DE_EL_INSTITUTO_FEDERAL_DE_TELECOMUNICACIONES_DETERMINA_LA_PROCEDENCIA_DE_LA_SOLICITUD_DE_PRÓRROGA_Y_OTORGA_UNA_CONCESIÓN_PARA_USAR resolución_mediante_la_cual_el_pleno_de_el_instituto_federal_de_telecomunicaciones_determina_la_procedencia_de_la_solicitud_de_prórroga_y_otorga_una_concesión_para_usar NP00000 1
. . Fp 1

VIII viii NP00000 1
. . Fp 1
- - Fg 1
Solicitud solicitud NCFS000 0.668984
de de SP 0.999961
opinión opinión NCFS000 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Competencia_Económica unidad_de_competencia_económica NP00000 1
. . Fp 1

Con con SP 1
oficio oficio NCMS000 0.986111
IFT/223/UCS/DG-CRAD/598/2015 IFT/223/UCS/DG-CRAD/598/2015 Z 1
de de SP 1
el el DA0MS0 1
25_de_febrero_de_2015 [??:25/2/2015:??.??:??] W 1
la el DA0FS0 0.98926
Dirección_General_de_Concesiones_de_Radiodifusión_de_la_UCS dirección_general_de_concesiones_de_radiodifusión_de_la_ucs NP00000 1
, , Fc 1
de de SP 0.999961
conformidad conformidad NCFS000 1
con con SP 1
lo el DA00S0 0.665165
establecido establecer VMP00SM 1
en en SP 1
los el DA0MP0 0.992728
artículos artículo NCMP000 1
32 32 Z 1
y y CC 0.999989
34 34 Z 1
fracción fracción NCFS000 1
II_de_el_Estatuto_Orgánico ii_de_el_estatuto_orgánico NP00000 1
, , Fc 1
remitió remitir VMIS3S0 1
la el DA0FS0 0.98926
solicitud solicitud NCFS000 1
de de SP 0.999961
refrendo refrendo NCMS000 0.966646
de de SP 0.999961
vigencia vigencia NCFS000 1
de de SP 0.999961
la el DA0FS0 0.98926
Concesión concesión NP00000 1
a a SP 0.998775
la el DA0FS0 0.98926
Dirección_General_de_Concentraciones dirección_general_de_concentraciones NP00000 1
y y CC 0.999989
Concesiones_de_la_Unidad_de_Competencia_Económica concesiones_de_la_unidad_de_competencia_económica NP00000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
la el DA0FS0 0.98926
“ “ Fra 1
UCE u_ce NCFS000 0.52712
” ” Frc 1
) ) Fpt 1
a_efecto_de a_efecto_de SP 1
que que CS 0.449861
emitiera emitir VMSI3S0 0.65
su su DP3CSN 1
opinión opinión NCFS000 1
en_materia_de en_materia_de SP 1
competencia competencia NCFS000 1
económica económico AQ0FS00 1
. . Fp 1

IX ix NP00000 0.47288
. . Fp 1
- - Fg 1
Solicitud solicitud NCFS000 0.668984
de de SP 0.999961
cálculo cálculo NCMS000 1
de de SP 0.999961
monto monto NCMS000 0.939852
de de SP 0.999961
contraprestación contraprestación NCFS000 1
a a SP 0.998775
la el DA0FS0 0.98926
Unidad_de_Espectro_Radioeléctrico unidad_de_espectro_radioeléctrico NP00000 1
. . Fp 1

Con con SP 1
oficio oficio NCMS000 0.986111
IFT/223/UCS/DG-CRAD/597/2015 IFT/223/UCS/DG-CRAD/597/2015 Z 1
de de SP 1
el el DA0MS0 1
27_de_febrero_de_2015 [??:27/2/2015:??.??:??] W 1
, , Fc 1
la el DA0FS0 0.98926
Dirección_General_de_Concesiones_de_Radiodifusión_de_la_UCS dirección_general_de_concesiones_de_radiodifusión_de_la_ucs NP00000 1
, , Fc 1
solicitó solicitar VMIS3S0 1
a a SP 0.998775
la el DA0FS0 0.98926
Dirección_General_de_el_Economía_de_el_Espectro dirección_general_de_el_economía_de_el_espectro NP00000 1
y y CC 0.999989
Recursos_Orbitales_de_la_Unidad_de_Espectro_Radioeléctrico recursos_orbitales_de_la_unidad_de_espectro_radioeléctrico NP00000 1
( ( Fpa 1
en_lo_sucesivo en_lo_sucesivo RG 1
, , Fc 1
la el DA0FS0 0.98926
“ “ Fra 1
UER uer NP00000 1
” ” Frc 1
) ) Fpt 1
, , Fc 1
que que PR0CN00 0.550139
en en SP 1
ejercicio ejercicio NCMS000 1
de de SP 0.999961
sus su DP3CPN 0.999903
facultades facultad NCFP000 1
establecidas establecer VMP00PF 1
en en SP 1
el el DA0MS0 1
artículo artículo NCMS000 1
29 29 Z 1
fracción fracción NCFS000 1
VII_de_el_Estatuto_Orgánico vii_de_el_estatuto_orgánico NP00000 1
, , Fc 1
realizara realizar VMSI3S0 0.649967
la el DA0FS0 0.98926
propuesta propuesta NCFS000 0.983384
de de SP 1
el el DA0MS0 1
monto monto NCMS000 0.939852
de de SP 0.999961
la el DA0FS0 0.98926
contraprestación contraprestación NCFS000 1
con con SP 1
motivo motivo NCMS000 0.992395
de de SP 0.999961
la el DA0FS0 0.98926
